".Davis County, Iowa","9,130"
".Decatur County, Iowa","7,683"
".Delaware County, Iowa","17,568"
".Des Moines County, Iowa","38,293"
".Dickinson County, Iowa","18,028"
".Dubuque County, Iowa","98,677"
".Emmet County, Iowa","9,176"
".Fayette County, Iowa","19,294"
".Floyd County, Iowa","15,337"
".Franklin County, Iowa","9,916"
".Fremont County, Iowa","6,464"
".Greene County, Iowa","8,741"
".Grundy County, Iowa","12,356"
".Guthrie County, Iowa","10,647"
".Hamilton County, Iowa","14,820"
".Hancock County, Iowa","10,685"
".Hardin County, Iowa","16,567"
".Harrison County, Iowa","14,658"
".Henry County, Iowa","20,196"
".Howard County, Iowa","9,533"
".Humboldt County, Iowa","9,572"
".Ida County, Iowa","6,888"
".Iowa County, Iowa","16,475"
".Jackson County, Iowa","19,324"
".Jasper County, Iowa","37,938"
".Jefferson County, Iowa","15,698"
".Johnson County, Iowa","156,420"
".Jones County, Iowa","20,848"
".Keokuk County, Iowa","9,904"
".Kossuth County, Iowa","14,475"
".Lee County, Iowa","32,840"
".Linn County, Iowa","229,033"
".Louisa County, Iowa","10,677"
".Lucas County, Iowa","8,689"
".Lyon County, Iowa","12,179"
".Madison County, Iowa","17,036"
".Mahaska County, Iowa","21,946"
".Marion County, Iowa","33,642"
".Marshall County, Iowa","39,879"
".Mills County, Iowa","14,553"
".Mitchell County, Iowa","10,532"
".Monona County, Iowa","8,486"
".Monroe County, Iowa","7,550"
".Montgomery County, Iowa","10,205"
".Muscatine County, Iowa","42,377"
".O'Brien County, Iowa","14,060"
".Osceola County, Iowa","6,036"
".Page County, Iowa","15,143"
".Palo Alto County, Iowa","8,764"
".Plymouth County, Iowa","25,681"
".Pocahontas County, Iowa","7,053"
".Polk County, Iowa","501,089"
".Pottawattamie County, Iowa","93,173"
".Poweshiek County, Iowa","18,467"
".Ringgold County, Iowa","4,670"
".Sac County, Iowa","9,673"
".Scott County, Iowa","173,924"
".Shelby County, Iowa","11,645"
".Sioux County, Iowa","36,050"
".Story County, Iowa","99,673"
".Tama County, Iowa","16,903"
".Taylor County, Iowa","5,858"
".Union County, Iowa","11,887"
".Van Buren County, Iowa","7,256"
".Wapello County, Iowa","35,043"
".Warren County, Iowa","54,327"
".Washington County, Iowa","22,571"
".Wayne County, Iowa","6,467"
".Webster County, Iowa","36,626"
".Winnebago County, Iowa","10,617"
".Winneshiek County, Iowa","19,974"
".Woodbury County, Iowa","105,671"
".Worth County, Iowa","7,319"
".Wright County, Iowa","12,681"
".Allen County, Kansas","12,579"
".Anderson County, Kansas","7,776"
".Atchison County, Kansas","16,108"
".Barber County, Kansas","4,122"
".Barton County, Kansas","25,080"
".Bourbon County, Kansas","14,493"
".Brown County, Kansas","9,364"
".Butler County, Kansas","68,240"
".Chase County, Kansas","2,548"
".Chautauqua County, Kansas","3,415"
".Cherokee County, Kansas","19,088"
".Cheyenne County, Kansas","2,583"
".Clark County, Kansas","1,933"
".Clay County, Kansas","8,043"
".Cloud County, Kansas","8,946"
".Coffey County, Kansas","8,280"
".Comanche County, Kansas","1,681"
".Cowley County, Kansas","34,453"
".Crawford County, Kansas","39,078"
".Decatur County, Kansas","2,689"
".Dickinson County, Kansas","18,430"
".Doniphan County, Kansas","7,440"
".Douglas County, Kansas","119,964"
".Edwards County, Kansas","2,739"
".Elk County, Kansas","2,441"
".Ellis County, Kansas","28,941"
".Ellsworth County, Kansas","6,355"
".Finney County, Kansas","37,650"
".Ford County, Kansas","33,848"
".Franklin County, Kansas","25,992"
".Geary County, Kansas","35,691"
".Gove County, Kansas","2,717"
".Graham County, Kansas","2,411"
".Grant County, Kansas","7,197"
".Gray County, Kansas","5,729"
".Greeley County, Kansas","1,223"
".Greenwood County, Kansas","5,939"
".Hamilton County, Kansas","2,430"
".Harper County, Kansas","5,323"
".Harvey County, Kansas","33,801"
".Haskell County, Kansas","3,576"
".Hodgeman County, Kansas","1,755"
".Jackson County, Kansas","13,286"
".Jefferson County, Kansas","18,344"
".Jewell County, Kansas","2,898"
".Johnson County, Kansas","619,195"
".Kearny County, Kansas","3,855"
".Kingman County, Kansas","7,193"
".Kiowa County, Kansas","2,404"
".Labette County, Kansas","19,757"
".Lane County, Kansas","1,556"
".Leavenworth County, Kansas","82,892"
".Lincoln County, Kansas","2,899"
".Linn County, Kansas","9,796"
".Logan County, Kansas","2,705"
".Lyon County, Kansas","31,898"
".McPherson County, Kansas","30,012"
".Marion County, Kansas","11,868"
".Marshall County, Kansas","9,982"
".Meade County, Kansas","3,897"
".Miami County, Kansas","34,867"
".Mitchell County, Kansas","5,738"
".Montgomery County, Kansas","30,996"
".Morris County, Kansas","5,349"
".Morton County, Kansas","2,599"
".Nemaha County, Kansas","10,115"
".Neosho County, Kansas","15,606"
".Ness County, Kansas","2,645"
".Norton County, Kansas","5,301"
".Osage County, Kansas","15,654"
".Osborne County, Kansas","3,490"
".Ottawa County, Kansas","5,795"
".Pawnee County, Kansas","6,179"
".Phillips County, Kansas","4,809"
".Pottawatomie County, Kansas","26,273"
".Pratt County, Kansas","9,067"
".Rawlins County, Kansas","2,528"
".Reno County, Kansas","61,516"
".Republic County, Kansas","4,642"
".Rice County, Kansas","9,407"
".Riley County, Kansas","71,108"
".Rooks County, Kansas","4,813"
".Rush County, Kansas","2,927"
".Russell County, Kansas","6,639"
".Saline County, Kansas","53,596"
".Scott County, Kansas","5,014"
".Sedgwick County, Kansas","525,525"
".Seward County, Kansas","21,358"
".Shawnee County, Kansas","177,480"
".Sheridan County, Kansas","2,425"
".Sherman County, Kansas","5,830"
".Smith County, Kansas","3,533"
".Stafford County, Kansas","3,993"
".Stanton County, Kansas","1,963"
".Stevens County, Kansas","5,175"
".Sumner County, Kansas","22,473"
".Thomas County, Kansas","7,893"
".Trego County, Kansas","2,752"
".Wabaunsee County, Kansas","7,019"
".Wallace County, Kansas","1,488"
".Washington County, Kansas","5,501"
".Wichita County, Kansas","2,064"
".Wilson County, Kansas","8,622"
".Woodson County, Kansas","3,109"
".Wyandotte County, Kansas","165,746"
".Adair County, Kentucky","19,067"
".Allen County, Kentucky","21,275"
".Anderson County, Kentucky","24,224"
".Ballard County, Kentucky","7,650"
".Barren County, Kentucky","44,854"
".Bath County, Kentucky","12,829"
".Bell County, Kentucky","23,568"
".Boone County, Kentucky","139,093"
".Bourbon County, Kentucky","20,093"
".Boyd County, Kentucky","48,110"
".Boyle County, Kentucky","30,904"
".Bracken County, Kentucky","8,452"
".Breathitt County, Kentucky","13,351"
".Breckinridge County, Kentucky","20,943"
".Bullitt County, Kentucky","83,836"
".Butler County, Kentucky","12,295"
".Caldwell County, Kentucky","12,570"
".Calloway County, Kentucky","37,685"
".Campbell County, Kentucky","93,300"
".Carlisle County, Kentucky","4,720"
".Carroll County, Kentucky","10,938"
".Carter County, Kentucky","26,395"
".Casey County, Kentucky","15,920"
".Christian County, Kentucky","73,037"
".Clark County, Kentucky","37,061"
".Clay County, Kentucky","19,913"
".Clinton County, Kentucky","9,123"
".Crittenden County, Kentucky","8,981"
".Cumberland County, Kentucky","5,946"
".Daviess County, Kentucky","103,222"
".Edmonson County, Kentucky","12,269"
".Elliott County, Kentucky","7,293"
".Estill County, Kentucky","14,044"
".Fayette County, Kentucky","320,347"
".Fleming County, Kentucky","15,288"
".Floyd County, Kentucky","34,978"
".Franklin County, Kentucky","51,607"
".Fulton County, Kentucky","6,382"
".Gallatin County, Kentucky","8,763"
".Garrard County, Kentucky","17,589"
".Grant County, Kentucky","25,502"
".Graves County, Kentucky","36,412"
".Grayson County, Kentucky","26,631"
".Green County, Kentucky","11,365"
".Greenup County, Kentucky","35,403"
".Hancock County, Kentucky","9,021"
".Hardin County, Kentucky","111,862"
".Harlan County, Kentucky","25,662"
".Harrison County, Kentucky","19,103"
".Hart County, Kentucky","19,600"
".Henderson County, Kentucky","44,046"
".Henry County, Kentucky","15,771"
".Hickman County, Kentucky","4,422"
".Hopkins County, Kentucky","44,812"
".Jackson County, Kentucky","12,973"
".Jefferson County, Kentucky","773,399"
".Jessamine County, Kentucky","54,254"
".Johnson County, Kentucky","22,244"
".Kenton County, Kentucky","170,313"
".Knott County, Kentucky","13,874"
".Knox County, Kentucky","29,791"
".Larue County, Kentucky","15,163"
".Laurel County, Kentucky","62,885"
".Lawrence County, Kentucky","16,109"
".Lee County, Kentucky","7,261"
".Leslie County, Kentucky","10,093"
".Letcher County, Kentucky","20,893"
".Lewis County, Kentucky","12,954"
".Lincoln County, Kentucky","24,360"
".Livingston County, Kentucky","8,963"
".Logan County, Kentucky","27,877"
".Lyon County, Kentucky","9,101"
".McCracken County, Kentucky","67,490"
".McCreary County, Kentucky","16,701"
".McLean County, Kentucky","9,105"
".Madison County, Kentucky","95,187"
".Magoffin County, Kentucky","11,357"
".Marion County, Kentucky","19,775"
".Marshall County, Kentucky","31,777"
".Martin County, Kentucky","11,095"
".Mason County, Kentucky","16,930"
".Meade County, Kentucky","30,001"
".Menifee County, Kentucky","6,250"
".Mercer County, Kentucky","22,902"
".Metcalfe County, Kentucky","10,370"
".Monroe County, Kentucky","11,355"
".Montgomery County, Kentucky","28,367"
".Morgan County, Kentucky","14,120"
".Muhlenberg County, Kentucky","30,455"
".Nelson County, Kentucky","47,392"
".Nicholas County, Kentucky","7,805"
".Ohio County, Kentucky","23,527"
".Oldham County, Kentucky","69,431"
".Owen County, Kentucky","11,290"
".Owsley County, Kentucky","3,929"
".Pendleton County, Kentucky","14,676"
".Perry County, Kentucky","27,361"
".Pike County, Kentucky","56,286"
".Powell County, Kentucky","13,083"
".Pulaski County, Kentucky","65,795"
".Robertson County, Kentucky","2,229"
".Rockcastle County, Kentucky","16,242"
".Rowan County, Kentucky","24,388"
".Russell County, Kentucky","18,178"
".Scott County, Kentucky","59,099"
".Shelby County, Kentucky","48,886"
".Simpson County, Kentucky","19,949"
".Spencer County, Kentucky","20,204"
".Taylor County, Kentucky","26,407"
".Todd County, Kentucky","12,404"
".Trigg County, Kentucky","14,332"
".Trimble County, Kentucky","8,539"
".Union County, Kentucky","12,961"
".Warren County, Kentucky","139,843"
".Washington County, Kentucky","12,061"
".Wayne County, Kentucky","19,681"
".Webster County, Kentucky","12,726"
".Whitley County, Kentucky","36,873"
".Wolfe County, Kentucky","6,400"
".Woodford County, Kentucky","27,062"
".Acadia Parish, Louisiana","56,744"
".Allen Parish, Louisiana","22,320"
".Ascension Parish, Louisiana","130,458"
".Assumption Parish, Louisiana","20,604"
".Avoyelles Parish, Louisiana","38,751"
".Beauregard Parish, Louisiana","36,570"
".Bienville Parish, Louisiana","12,641"
".Bossier Parish, Louisiana","129,276"
".Caddo Parish, Louisiana","229,025"
".Calcasieu Parish, Louisiana","202,418"
".Caldwell Parish, Louisiana","9,554"
".Cameron Parish, Louisiana","4,902"
".Catahoula Parish, Louisiana","8,566"
".Claiborne Parish, Louisiana","13,744"
".Concordia Parish, Louisiana","18,116"
".De Soto Parish, Louisiana","26,853"
".East Baton Rouge Parish, Louisiana","450,544"
".East Carroll Parish, Louisiana","6,990"
".East Feliciana Parish, Louisiana","19,135"
".Evangeline Parish, Louisiana","31,986"
".Franklin Parish, Louisiana","19,308"
".Grant Parish, Louisiana","22,000"
".Iberia Parish, Louisiana","68,327"
".Iberville Parish, Louisiana","29,506"
".Jackson Parish, Louisiana","14,839"
".Jefferson Parish, Louisiana","425,884"
".Jefferson Davis Parish, Louisiana","32,026"
".Lafayette Parish, Louisiana","247,866"
".Lafourche Parish, Louisiana","95,870"
".LaSalle Parish, Louisiana","14,729"
".Lincoln Parish, Louisiana","48,129"
".Livingston Parish, Louisiana","148,425"
".Madison Parish, Louisiana","9,478"
".Morehouse Parish, Louisiana","24,446"
".Natchitoches Parish, Louisiana","36,663"
".Orleans Parish, Louisiana","369,749"
".Ouachita Parish, Louisiana","157,702"
".Plaquemines Parish, Louisiana","22,516"
".Pointe Coupee Parish, Louisiana","20,151"
".Rapides Parish, Louisiana","127,189"
".Red River Parish, Louisiana","7,420"
".Richland Parish, Louisiana","19,826"
".Sabine Parish, Louisiana","21,985"
".St. Bernard Parish, Louisiana","44,479"
".St. Charles Parish, Louisiana","50,998"
".St. Helena Parish, Louisiana","10,822"
".St. James Parish, Louisiana","19,423"
".St. John the Baptist Parish, Louisiana","39,864"
".St. Landry Parish, Louisiana","81,773"
".St. Martin Parish, Louisiana","51,236"
".St. Mary Parish, Louisiana","47,789"
".St. Tammany Parish, Louisiana","273,263"
".Tangipahoa Parish, Louisiana","137,048"
".Tensas Parish, Louisiana","3,846"
".Terrebonne Parish, Louisiana","104,786"
".Union Parish, Louisiana","20,721"
".Vermilion Parish, Louisiana","56,952"
".Vernon Parish, Louisiana","47,247"
".Washington Parish, Louisiana","45,025"
".Webster Parish, Louisiana","35,643"
".West Baton Rouge Parish, Louisiana","28,034"
".West Carroll Parish, Louisiana","9,475"
".West Feliciana Parish, Louisiana","15,381"
".Winn Parish, Louisiana","13,205"
".Androscoggin County, Maine","113,023"
".Aroostook County, Maine","67,255"
".Cumberland County, Maine","307,451"
".Franklin County, Maine","30,474"
".Hancock County, Maine","56,701"
".Kennebec County, Maine","125,540"
".Knox County, Maine","41,164"
".Lincoln County, Maine","36,215"
".Oxford County, Maine","59,495"
".Penobscot County, Maine","153,704"
".Piscataquis County, Maine","17,417"
".Sagadahoc County, Maine","37,393"
".Somerset County, Maine","51,098"
".Waldo County, Maine","40,241"
".Washington County, Maine","31,437"
".York County, Maine","216,732"
".Allegany County, Maryland","67,267"
".Anne Arundel County, Maryland","593,286"
".Baltimore County, Maryland","846,161"
".Calvert County, Maryland","94,573"
".Caroline County, Maryland","33,433"
".Carroll County, Maryland","175,305"
".Cecil County, Maryland","104,942"
".Charles County, Maryland","170,102"
".Dorchester County, Maryland","32,726"
".Frederick County, Maryland","287,079"
".Garrett County, Maryland","28,579"
".Harford County, Maryland","263,867"
".Howard County, Maryland","335,411"
".Kent County, Maryland","19,320"
".Montgomery County, Maryland","1,052,521"
".Prince George's County, Maryland","946,971"
".Queen Anne's County, Maryland","51,711"
".St. Mary's County, Maryland","114,877"
".Somerset County, Maryland","24,546"
".Talbot County, Maryland","37,932"
".Washington County, Maryland","155,590"
".Wicomico County, Maryland","104,664"
".Worcester County, Maryland","53,866"
".Baltimore city, Maryland","569,931"
".Barnstable County, Massachusetts","232,457"
".Berkshire County, Massachusetts","127,859"
".Bristol County, Massachusetts","580,068"
".Dukes County, Massachusetts","20,868"
".Essex County, Massachusetts","806,765"
".Franklin County, Massachusetts","70,894"
".Hampden County, Massachusetts","461,041"
".Hampshire County, Massachusetts","162,588"
".Middlesex County, Massachusetts","1,617,105"
".Nantucket County, Massachusetts","14,421"
".Norfolk County, Massachusetts","725,531"
".Plymouth County, Massachusetts","533,069"
".Suffolk County, Massachusetts","766,381"
".Worcester County, Massachusetts","862,927"
".Alcona County, Michigan","10,417"
".Alger County, Michigan","8,807"
".Allegan County, Michigan","121,210"
".Alpena County, Michigan","28,847"
".Antrim County, Michigan","24,249"
".Arenac County, Michigan","15,089"
".Baraga County, Michigan","8,277"
".Barry County, Michigan","63,554"
".Bay County, Michigan","102,821"
".Benzie County, Michigan","18,297"
".Berrien County, Michigan","152,900"
".Branch County, Michigan","44,531"
".Calhoun County, Michigan","133,289"
".Cass County, Michigan","51,403"
".Charlevoix County, Michigan","26,293"
".Cheboygan County, Michigan","25,940"
".Chippewa County, Michigan","36,293"
".Clare County, Michigan","31,352"
".Clinton County, Michigan","79,748"
".Crawford County, Michigan","13,491"
".Delta County, Michigan","36,741"
".Dickinson County, Michigan","25,874"
".Eaton County, Michigan","108,992"
".Emmet County, Michigan","34,163"
".Genesee County, Michigan","401,983"
".Gladwin County, Michigan","25,728"
".Gogebic County, Michigan","14,319"
".Grand Traverse County, Michigan","96,464"
".Gratiot County, Michigan","41,100"
".Hillsdale County, Michigan","45,762"
".Houghton County, Michigan","37,035"
".Huron County, Michigan","31,248"
".Ingham County, Michigan","284,108"
".Ionia County, Michigan","66,809"
".Iosco County, Michigan","25,521"
".Iron County, Michigan","11,622"
".Isabella County, Michigan","64,447"
".Jackson County, Michigan","160,066"
".Kalamazoo County, Michigan","261,173"
".Kalkaska County, Michigan","18,182"
".Kent County, Michigan","659,083"
".Keweenaw County, Michigan","2,180"
".Lake County, Michigan","12,594"
".Lapeer County, Michigan","88,780"
".Leelanau County, Michigan","22,870"
".Lenawee County, Michigan","98,567"
".Livingston County, Michigan","196,161"
".Luce County, Michigan","5,330"
".Mackinac County, Michigan","10,941"
".Macomb County, Michigan","874,195"
".Manistee County, Michigan","25,287"
".Marquette County, Michigan","66,661"
".Mason County, Michigan","29,409"
".Mecosta County, Michigan","40,720"
".Menominee County, Michigan","23,266"
".Midland County, Michigan","83,674"
".Missaukee County, Michigan","15,213"
".Monroe County, Michigan","155,609"
".Montcalm County, Michigan","67,433"
".Montmorency County, Michigan","9,569"
".Muskegon County, Michigan","176,565"
".Newaygo County, Michigan","50,886"
".Oakland County, Michigan","1,269,431"
".Oceana County, Michigan","26,973"
".Ogemaw County, Michigan","20,970"
".Ontonagon County, Michigan","5,863"
".Osceola County, Michigan","23,274"
".Oscoda County, Michigan","8,404"
".Otsego County, Michigan","25,644"
".Ottawa County, Michigan","300,873"
".Presque Isle County, Michigan","13,361"
".Roscommon County, Michigan","23,708"
".Saginaw County, Michigan","188,330"
".St. Clair County, Michigan","160,151"
".St. Joseph County, Michigan","60,874"
".Sanilac County, Michigan","40,657"
".Schoolcraft County, Michigan","8,188"
".Shiawassee County, Michigan","68,022"
".Tuscola County, Michigan","52,945"
".Van Buren County, Michigan","75,692"
".Washtenaw County, Michigan","366,376"
".Wayne County, Michigan","1,757,043"
".Wexford County, Michigan","34,196"
".Aitkin County, Minnesota","16,126"
".Anoka County, Minnesota","368,864"
".Becker County, Minnesota","35,371"
".Beltrami County, Minnesota","46,799"
".Benton County, Minnesota","41,463"
".Big Stone County, Minnesota","5,144"
".Blue Earth County, Minnesota","69,631"
".Brown County, Minnesota","25,723"
".Carlton County, Minnesota","36,708"
".Carver County, Minnesota","110,034"
".Cass County, Minnesota","31,274"
".Chippewa County, Minnesota","12,284"
".Chisago County, Minnesota","57,988"
".Clay County, Minnesota","65,929"
".Clearwater County, Minnesota","8,649"
".Cook County, Minnesota","5,708"
".Cottonwood County, Minnesota","11,356"
".Crow Wing County, Minnesota","67,948"
".Dakota County, Minnesota","443,341"
".Dodge County, Minnesota","20,981"
".Douglas County, Minnesota","39,668"
".Faribault County, Minnesota","13,926"
".Fillmore County, Minnesota","21,414"
".Freeborn County, Minnesota","30,718"
".Goodhue County, Minnesota","48,013"
".Grant County, Minnesota","6,136"
".Hennepin County, Minnesota","1,260,121"
".Houston County, Minnesota","18,800"
".Hubbard County, Minnesota","21,960"
".Isanti County, Minnesota","42,727"
".Itasca County, Minnesota","45,205"
".Jackson County, Minnesota","9,893"
".Kanabec County, Minnesota","16,463"
".Kandiyohi County, Minnesota","43,839"
".Kittson County, Minnesota","4,059"
".Koochiching County, Minnesota","11,844"
".Lac qui Parle County, Minnesota","6,689"
".Lake County, Minnesota","10,939"
".Lake of the Woods County, Minnesota","3,871"
".Le Sueur County, Minnesota","29,153"
".Lincoln County, Minnesota","5,580"
".Lyon County, Minnesota","25,262"
".McLeod County, Minnesota","36,714"
".Mahnomen County, Minnesota","5,328"
".Marshall County, Minnesota","8,861"
".Martin County, Minnesota","19,650"
".Meeker County, Minnesota","23,496"
".Mille Lacs County, Minnesota","27,280"
".Morrison County, Minnesota","34,246"
".Mower County, Minnesota","40,140"
".Murray County, Minnesota","8,060"
".Nicollet County, Minnesota","34,441"
".Nobles County, Minnesota","21,947"
".Norman County, Minnesota","6,377"
".Olmsted County, Minnesota","164,020"
".Otter Tail County, Minnesota","60,519"
".Pennington County, Minnesota","13,845"
".Pine County, Minnesota","29,446"
".Pipestone County, Minnesota","9,355"
".Polk County, Minnesota","30,731"
".Pope County, Minnesota","11,431"
".Ramsey County, Minnesota","536,413"
".Red Lake County, Minnesota","3,874"
".Redwood County, Minnesota","15,361"
".Renville County, Minnesota","14,525"
".Rice County, Minnesota","67,693"
".Rock County, Minnesota","9,537"
".Roseau County, Minnesota","15,292"
".St. Louis County, Minnesota","199,532"
".Scott County, Minnesota","154,520"
".Sherburne County, Minnesota","100,824"
".Sibley County, Minnesota","14,955"
".Stearns County, Minnesota","160,405"
".Steele County, Minnesota","37,398"
".Stevens County, Minnesota","9,637"
".Swift County, Minnesota","9,755"
".Todd County, Minnesota","25,538"
".Traverse County, Minnesota","3,275"
".Wabasha County, Minnesota","21,658"
".Wadena County, Minnesota","14,307"
".Waseca County, Minnesota","18,893"
".Washington County, Minnesota","275,912"
".Watonwan County, Minnesota","11,075"
".Wilkin County, Minnesota","6,350"
".Winona County, Minnesota","49,478"
".Wright County, Minnesota","148,003"
".Yellow Medicine County, Minnesota","9,486"
".Adams County, Mississippi","28,408"
".Alcorn County, Mississippi","34,204"
".Amite County, Mississippi","12,619"
".Attala County, Mississippi","17,509"
".Benton County, Mississippi","7,550"
".Bolivar County, Mississippi","29,370"
".Calhoun County, Mississippi","12,781"
".Carroll County, Mississippi","9,731"
".Chickasaw County, Mississippi","16,812"
".Choctaw County, Mississippi","8,037"
".Claiborne County, Mississippi","8,805"
".Clarke County, Mississippi","15,271"
".Clay County, Mississippi","18,380"
".Coahoma County, Mississippi","20,197"
".Copiah County, Mississippi","27,719"
".Covington County, Mississippi","18,098"
".DeSoto County, Mississippi","191,723"
".Forrest County, Mississippi","78,110"
".Franklin County, Mississippi","7,642"
".George County, Mississippi","25,206"
".Greene County, Mississippi","13,552"
".Grenada County, Mississippi","21,088"
".Hancock County, Mississippi","46,094"
".Harrison County, Mississippi","211,044"
".Hinds County, Mississippi","217,730"
".Holmes County, Mississippi","16,121"
".Humphreys County, Mississippi","7,333"
".Issaquena County, Mississippi","1,273"
".Itawamba County, Mississippi","23,903"
".Jackson County, Mississippi","144,975"
".Jasper County, Mississippi","16,167"
".Jefferson County, Mississippi","7,087"
".Jefferson Davis County, Mississippi","11,088"
".Jones County, Mississippi","66,569"
".Kemper County, Mississippi","8,654"
".Lafayette County, Mississippi","57,615"
".Lamar County, Mississippi","65,783"
".Lauderdale County, Mississippi","70,904"
".Lawrence County, Mississippi","11,713"
".Leake County, Mississippi","21,135"
".Lee County, Mississippi","82,959"
".Leflore County, Mississippi","26,570"
".Lincoln County, Mississippi","34,717"
".Lowndes County, Mississippi","57,603"
".Madison County, Mississippi","111,113"
".Marion County, Mississippi","24,050"
".Marshall County, Mississippi","34,110"
".Monroe County, Mississippi","33,577"
".Montgomery County, Mississippi","9,530"
".Neshoba County, Mississippi","28,673"
".Newton County, Mississippi","21,029"
".Noxubee County, Mississippi","9,990"
".Oktibbeha County, Mississippi","51,427"
".Panola County, Mississippi","32,661"
".Pearl River County, Mississippi","57,261"
".Perry County, Mississippi","11,368"
".Pike County, Mississippi","39,644"
".Pontotoc County, Mississippi","31,389"
".Prentiss County, Mississippi","24,792"
".Quitman County, Mississippi","5,701"
".Rankin County, Mississippi","158,979"
".Scott County, Mississippi","27,707"
".Sharkey County, Mississippi","3,488"
".Simpson County, Mississippi","25,587"
".Smith County, Mississippi","14,092"
".Stone County, Mississippi","18,669"
".Sunflower County, Mississippi","24,811"
".Tallahatchie County, Mississippi","12,035"
".Tate County, Mississippi","28,296"
".Tippah County, Mississippi","21,431"
".Tishomingo County, Mississippi","18,619"
".Tunica County, Mississippi","9,458"
".Union County, Mississippi","28,125"
".Walthall County, Mississippi","13,761"
".Warren County, Mississippi","42,649"
".Washington County, Mississippi","42,514"
".Wayne County, Mississippi","19,681"
".Webster County, Mississippi","9,993"
".Wilkinson County, Mississippi","8,143"
".Winston County, Mississippi","17,543"
".Yalobusha County, Mississippi","12,364"
".Yazoo County, Mississippi","25,948"
".Adair County, Missouri","25,165"
".Andrew County, Missouri","18,003"
".Atchison County, Missouri","5,182"
".Audrain County, Missouri","24,434"
".Barry County, Missouri","34,926"
".Barton County, Missouri","11,694"
".Bates County, Missouri","16,177"
".Benton County, Missouri","20,224"
".Bollinger County, Missouri","10,518"
".Boone County, Missouri","187,690"
".Buchanan County, Missouri","82,911"
".Butler County, Missouri","42,179"
".Caldwell County, Missouri","8,933"
".Callaway County, Missouri","44,762"
".Camden County, Missouri","43,768"
".Cape Girardeau County, Missouri","82,899"
".Carroll County, Missouri","8,423"
".Carter County, Missouri","5,268"
".Cass County, Missouri","110,394"
".Cedar County, Missouri","14,601"
".Chariton County, Missouri","7,386"
".Christian County, Missouri","93,114"
".Clark County, Missouri","6,723"
".Clay County, Missouri","257,033"
".Clinton County, Missouri","21,328"
".Cole County, Missouri","76,969"
".Cooper County, Missouri","16,772"
".Crawford County, Missouri","22,659"
".Dade County, Missouri","7,660"
".Dallas County, Missouri","17,626"
".Daviess County, Missouri","8,435"
".DeKalb County, Missouri","11,336"
".Dent County, Missouri","14,467"
".Douglas County, Missouri","11,975"
".Dunklin County, Missouri","27,406"
".Franklin County, Missouri","105,879"
".Gasconade County, Missouri","14,768"
".Gentry County, Missouri","6,253"
".Greene County, Missouri","303,293"
".Grundy County, Missouri","9,838"
".Harrison County, Missouri","8,199"
".Henry County, Missouri","22,438"
".Hickory County, Missouri","8,630"
".Holt County, Missouri","4,262"
".Howard County, Missouri","10,168"
".Howell County, Missouri","40,631"
".Iron County, Missouri","9,414"
".Jackson County, Missouri","716,531"
".Jasper County, Missouri","124,075"
".Jefferson County, Missouri","229,336"
".Johnson County, Missouri","54,368"
".Knox County, Missouri","3,776"
".Laclede County, Missouri","36,313"
".Lafayette County, Missouri","32,961"
".Lawrence County, Missouri","38,683"
".Lewis County, Missouri","9,891"
".Lincoln County, Missouri","63,155"
".Linn County, Missouri","11,820"
".Livingston County, Missouri","14,402"
".McDonald County, Missouri","23,588"
".Macon County, Missouri","15,049"
".Madison County, Missouri","12,753"
".Maries County, Missouri","8,431"
".Marion County, Missouri","28,438"
".Mercer County, Missouri","3,437"
".Miller County, Missouri","25,403"
".Mississippi County, Missouri","11,688"
".Moniteau County, Missouri","15,220"
".Monroe County, Missouri","8,652"
".Montgomery County, Missouri","11,470"
".Morgan County, Missouri","21,785"
".New Madrid County, Missouri","15,695"
".Newton County, Missouri","60,011"
".Nodaway County, Missouri","20,670"
".Oregon County, Missouri","8,732"
".Osage County, Missouri","13,399"
".Ozark County, Missouri","8,940"
".Pemiscot County, Missouri","14,841"
".Perry County, Missouri","18,858"
".Pettis County, Missouri","43,353"
".Phelps County, Missouri","45,313"
".Pike County, Missouri","17,664"
".Platte County, Missouri","110,534"
".Polk County, Missouri","32,693"
".Pulaski County, Missouri","53,941"
".Putnam County, Missouri","4,666"
".Ralls County, Missouri","10,420"
".Randolph County, Missouri","24,622"
".Ray County, Missouri","23,107"
".Reynolds County, Missouri","6,006"
".Ripley County, Missouri","10,703"
".St. Charles County, Missouri","413,803"
".St. Clair County, Missouri","9,576"
".Ste. Genevieve County, Missouri","18,644"
".St. Francois County, Missouri","66,969"
".St. Louis County, Missouri","990,414"
".Saline County, Missouri","23,007"
".Schuyler County, Missouri","4,002"
".Scotland County, Missouri","4,643"
".Scott County, Missouri","37,840"
".Shannon County, Missouri","7,193"
".Shelby County, Missouri","5,982"
".Stoddard County, Missouri","28,377"
".Stone County, Missouri","32,136"
".Sullivan County, Missouri","5,840"
".Taney County, Missouri","56,821"
".Texas County, Missouri","25,336"
".Vernon County, Missouri","19,651"
".Warren County, Missouri","37,260"
".Washington County, Missouri","23,441"
".Wayne County, Missouri","10,792"
".Webster County, Missouri","40,335"
".Worth County, Missouri","1,955"
".Wright County, Missouri","19,156"
".St. Louis city, Missouri","286,578"
".Beaverhead County, Montana","9,719"
".Big Horn County, Montana","12,851"
